#	Visible?	Starred?	Identified Proteins (1461)	Accession Number	Alternate ID	Molecular Weight	Protein Grouping Ambiguity	Taxonomy	D676_AT (AT)	D676_CST (CST)	D676_IgG (IgG)	D676_Th (Th)
209	TRUE	Empty	Leucine zipper protein 1 OS=Homo sapiens GN=LUZP1 PE=1 SV=2	Q86V48	LUZP1	120 kDa		unknown	6	9	7	6
210	TRUE	Empty	Actin-related protein 2/3 complex subunit 1A OS=Homo sapiens GN=ARPC1A PE=2 SV=2	Q92747	ARPC1A	42 kDa		unknown	7	7	8	10
211	TRUE	Empty	PRKC apoptosis WT1 regulator protein OS=Homo sapiens GN=PAWR PE=1 SV=1	Q96IZ0	PAWR	37 kDa		unknown	7	7	7	9
212	TRUE	Empty	Cluster of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens GN=SMARCD2 PE=1 SV=3 (Q92925)	Q92925 [3]	SMARCD2	59 kDa	TRUE	unknown	18	15	0	0
212.1	TRUE	Empty	    SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens GN=SMARCD2 PE=1 SV=3	Q92925	SMARCD2	59 kDa	TRUE	unknown	16	15	0	0
212.2	TRUE	Empty	    SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3 OS=Homo sapiens GN=SMARCD3 PE=1 SV=1	Q6STE5	SMARCD3	55 kDa	TRUE	unknown	0	0	0	0
212.3	TRUE	Empty	    SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1 OS=Homo sapiens GN=SMARCD1 PE=1 SV=2	Q96GM5	SMARCD1	58 kDa	TRUE	unknown	4	0	0	0
213	TRUE	Empty	Glucose-6-phosphate isomerase OS=Homo sapiens GN=GPI PE=1 SV=4	P06744	GPI	63 kDa		unknown	8	10	8	7
214	TRUE	Empty	Heterogeneous nuclear ribonucleoprotein L OS=Homo sapiens GN=HNRNPL PE=1 SV=2	P14866	HNRNPL	64 kDa		unknown	8	8	7	8
215	TRUE	Empty	Peroxiredoxin-2 OS=Homo sapiens GN=PRDX2 PE=1 SV=5	P32119	PRDX2	22 kDa	TRUE	unknown	7	6	6	8
216	TRUE	Empty	40S ribosomal protein S8 OS=Homo sapiens GN=RPS8 PE=1 SV=2	P62241	RPS8	24 kDa		unknown	7	7	7	7
217	TRUE	Empty	Allograft inflammatory factor 1-like OS=Homo sapiens GN=AIF1L PE=1 SV=1	Q9BQI0	AIF1L	17 kDa		unknown	7	9	7	6
218	TRUE	Empty	Cluster of Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1 (Q9H0U4)	Q9H0U4 [13]	RAB1B	22 kDa	TRUE	unknown	9	13	11	11
218.1	TRUE	Empty	    Ras-related protein Rab-1B OS=Homo sapiens GN=RAB1B PE=1 SV=1	Q9H0U4	RAB1B	22 kDa	TRUE	unknown	3	6	3	5
218.2	TRUE	Empty	    Ras-related protein Rab-10 OS=Homo sapiens GN=RAB10 PE=1 SV=1	P61026	RAB10	23 kDa	TRUE	unknown	3	4	3	4
218.3	TRUE	Empty	    Putative Ras-related protein Rab-1C OS=Homo sapiens GN=RAB1C PE=5 SV=2	Q92928	RAB1C	22 kDa	TRUE	unknown	2	4	3	5
218.4	TRUE	Empty	    Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3	P62820	RAB1A	23 kDa	TRUE	unknown	0	0	0	0
218.5	TRUE	Empty	    Ras-related protein Rab-35 OS=Homo sapiens GN=RAB35 PE=1 SV=1	Q15286	RAB35	23 kDa	TRUE	unknown	3	3	4	0
218.6	TRUE	Empty	    Ras-related protein Rab-8B OS=Homo sapiens GN=RAB8B PE=1 SV=2	Q92930	RAB8B	24 kDa	TRUE	unknown	0	0	0	0
218.7	TRUE	Empty	    Ras-related protein Rab-14 OS=Homo sapiens GN=RAB14 PE=1 SV=4	P61106	RAB14	24 kDa	TRUE	unknown	0	2	2	3
218.8	TRUE	Empty	    Ras-related protein Rab-12 OS=Homo sapiens GN=RAB12 PE=1 SV=3	Q6IQ22	RAB12	27 kDa	TRUE	unknown	0	0	0	0
218.9	TRUE	Empty	    Ras-related protein Rab-3C OS=Homo sapiens GN=RAB3C PE=2 SV=1	Q96E17	RAB3C	26 kDa	TRUE	unknown	0	0	0	0
218.1	TRUE	Empty	    Ras-related protein Rab-3D OS=Homo sapiens GN=RAB3D PE=1 SV=1	O95716	RAB3D	24 kDa	TRUE	unknown	0	0	0	0
218.11	TRUE	Empty	    Ras-related protein Rab-37 OS=Homo sapiens GN=RAB37 PE=1 SV=3	Q96AX2	RAB37	25 kDa	TRUE	unknown	0	0	0	0
218.12	TRUE	Empty	    Ras-related protein Rab-4A OS=Homo sapiens GN=RAB4A PE=1 SV=3	P20338	RAB4A	24 kDa	TRUE	unknown	0	0	0	0
218.13	TRUE	Empty	    Ras-related protein Rab-4B OS=Homo sapiens GN=RAB4B PE=1 SV=1	P61018	RAB4B	24 kDa	TRUE	unknown	0	0	0	0
219	TRUE	Empty	Cluster of Band 4.1-like protein 5 OS=Homo sapiens GN=EPB41L5 PE=1 SV=3 (Q9HCM4)	Q9HCM4 [2]	EPB41L5	82 kDa	TRUE	unknown	7	8	6	6
219.1	TRUE	Empty	    Band 4.1-like protein 5 OS=Homo sapiens GN=EPB41L5 PE=1 SV=3	Q9HCM4	EPB41L5	82 kDa	TRUE	unknown	7	8	6	6
219.2	TRUE	Empty	    Band 4.1-like protein 4B OS=Homo sapiens GN=EPB41L4B PE=2 SV=2	Q9H329	EPB41L4B	100 kDa	TRUE	unknown	0	0	0	0
220	TRUE	Empty	Cluster of Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1 (Q9NZM1)	Q9NZM1 [2]	MYOF	235 kDa	TRUE	unknown	4	15	4	9
220.1	TRUE	Empty	    Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1	Q9NZM1	MYOF	235 kDa	TRUE	unknown	3	15	4	8
220.2	TRUE	Empty	    Dysferlin OS=Homo sapiens GN=DYSF PE=1 SV=1	O75923	DYSF	237 kDa	TRUE	unknown	0	0	0	2
221	TRUE	Empty	U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=2	O75643	SNRNP200	245 kDa		unknown	9	10	4	9
222	TRUE	Empty	60S ribosomal protein L3 OS=Homo sapiens GN=RPL3 PE=1 SV=2	P39023	RPL3	46 kDa		unknown	8	6	6	8
223	TRUE	Empty	Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3	P55884	EIF3B	92 kDa		unknown	8	8	6	7
224	TRUE	Empty	Sickle tail protein homolog OS=Homo sapiens GN=KIAA1217 PE=1 SV=2	Q5T5P2	KIAA1217	214 kDa		unknown	8	9	7	7
225	TRUE	Empty	Protein FAM83H OS=Homo sapiens GN=FAM83H PE=1 SV=3	Q6ZRV2	FAM83H	127 kDa		unknown	7	8	4	10
226	TRUE	Empty	Septin-8 OS=Homo sapiens GN=SEPT8 PE=1 SV=4	Q92599	SEPT8	56 kDa	TRUE	unknown	6	8	7	7
227	TRUE	Empty	Cluster of Transcription activator BRG1 OS=Homo sapiens GN=SMARCA4 PE=1 SV=2 (P51532)	P51532 [2]	SMARCA4	185 kDa	TRUE	unknown	15	18	0	0
227.1	TRUE	Empty	    Transcription activator BRG1 OS=Homo sapiens GN=SMARCA4 PE=1 SV=2	P51532	SMARCA4	185 kDa	TRUE	unknown	14	15	0	0
227.2	TRUE	Empty	    Probable global transcription activator SNF2L2 OS=Homo sapiens GN=SMARCA2 PE=1 SV=2	P51531	SMARCA2	181 kDa	TRUE	unknown	6	10	0	0
228	TRUE	Empty	Pericentriolar material 1 protein OS=Homo sapiens GN=PCM1 PE=1 SV=4	Q15154	PCM1	229 kDa		unknown	0	0	2	27
229	TRUE	Empty	Zinc finger protein 185 OS=Homo sapiens GN=ZNF185 PE=1 SV=3	O15231	ZNF185	74 kDa		unknown	9	7	9	5
230	TRUE	Empty	Rho-associated protein kinase 2 OS=Homo sapiens GN=ROCK2 PE=1 SV=4	O75116	ROCK2	161 kDa	TRUE	unknown	8	9	7	7
231	TRUE	Empty	40S ribosomal protein SA OS=Homo sapiens GN=RPSA PE=1 SV=4	P08865	RPSA	33 kDa		unknown	5	6	7	7
232	TRUE	Empty	Cluster of Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens GN=HNRNPA1 PE=1 SV=5 (P09651)	P09651 [2]	HNRNPA1	39 kDa	TRUE	unknown	7	8	6	6
232.1	TRUE	Empty	    Heterogeneous nuclear ribonucleoprotein A1 OS=Homo sapiens GN=HNRNPA1 PE=1 SV=5	P09651	HNRNPA1	39 kDa	TRUE	unknown	7	8	6	6
232.2	TRUE	Empty	    Heterogeneous nuclear ribonucleoprotein A1-like 2 OS=Homo sapiens GN=HNRNPA1L2 PE=2 SV=2	Q32P51	HNRNPA1L2	34 kDa	TRUE	unknown	4	7	5	4
233	TRUE	Empty	Cluster of Receptor-type tyrosine-protein phosphatase F OS=Homo sapiens GN=PTPRF PE=1 SV=2 (P10586)	P10586 [3]	PTPRF	213 kDa	TRUE	unknown	11	7	8	12
233.1	TRUE	Empty	    Receptor-type tyrosine-protein phosphatase F OS=Homo sapiens GN=PTPRF PE=1 SV=2	P10586	PTPRF	213 kDa	TRUE	unknown	9	6	7	11
233.2	TRUE	Empty	    Receptor-type tyrosine-protein phosphatase delta OS=Homo sapiens GN=PTPRD PE=1 SV=2	P23468	PTPRD	215 kDa	TRUE	unknown	0	0	0	0
233.3	TRUE	Empty	    Receptor-type tyrosine-protein phosphatase S OS=Homo sapiens GN=PTPRS PE=1 SV=3	Q13332	PTPRS	217 kDa	TRUE	unknown	0	0	0	0
234	TRUE	Empty	Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens GN=UBA1 PE=1 SV=3	P22314	UBA1	118 kDa		unknown	5	8	8	8
235	TRUE	Empty	Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens GN=DDX6 PE=1 SV=2	P26196	DDX6	54 kDa		unknown	5	8	5	11
236	TRUE	Empty	Elongation factor 1-delta OS=Homo sapiens GN=EEF1D PE=1 SV=5	P29692	EEF1D	31 kDa		unknown	6	7	7	5
237	TRUE	Empty	"Keratin, type I cytoskeletal 9 OS=Homo sapiens GN=KRT9 PE=1 SV=3"	P35527	KRT9	62 kDa	TRUE	unknown	7	5	11	8
238	TRUE	Empty	Heterogeneous nuclear ribonucleoprotein A3 OS=Homo sapiens GN=HNRNPA3 PE=1 SV=2	P51991	HNRNPA3	40 kDa	TRUE	unknown	6	9	7	5
239	TRUE	Empty	Cluster of Septin-7 OS=Homo sapiens GN=SEPT7 PE=1 SV=2 (Q16181)	Q16181 [2]	SEPT7	51 kDa	TRUE	unknown	8	4	7	10
239.1	TRUE	Empty	    Septin-7 OS=Homo sapiens GN=SEPT7 PE=1 SV=2	Q16181	SEPT7	51 kDa	TRUE	unknown	8	4	7	9
239.2	TRUE	Empty	    Septin-14 OS=Homo sapiens GN=SEPT14 PE=1 SV=2	Q6ZU15	SEPT14	50 kDa	TRUE	unknown	0	0	0	0
240	TRUE	Empty	eIF-2-alpha kinase activator GCN1 OS=Homo sapiens GN=GCN1 PE=1 SV=6	Q92616	GCN1	293 kDa		unknown	7	8	8	9
241	TRUE	Empty	Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4	O00299	CLIC1	27 kDa	TRUE	unknown	7	8	8	7
242	TRUE	Empty	Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens GN=HNRNPH3 PE=1 SV=2	P31942	HNRNPH3	37 kDa		unknown	5	10	8	8
243	TRUE	Empty	60S ribosomal protein L9 OS=Homo sapiens GN=RPL9 PE=1 SV=1	P32969	RPL9	22 kDa		unknown	6	7	8	6
244	TRUE	Empty	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens GN=DDOST PE=1 SV=4	P39656	DDOST	51 kDa		unknown	4	6	6	9
245	TRUE	Empty	Coatomer subunit beta OS=Homo sapiens GN=COPB1 PE=1 SV=3	P53618	COPB1	107 kDa		unknown	4	7	7	8
246	TRUE	Empty	"Cluster of 40S ribosomal protein S4, X isoform OS=Homo sapiens GN=RPS4X PE=1 SV=2 (P62701)"	P62701 [2]	RPS4X	30 kDa	TRUE	unknown	7	8	8	7
246.1	TRUE	Empty	"    40S ribosomal protein S4, X isoform OS=Homo sapiens GN=RPS4X PE=1 SV=2"	P62701	RPS4X	30 kDa	TRUE	unknown	7	8	8	7
246.2	TRUE	Empty	"    40S ribosomal protein S4, Y isoform 1 OS=Homo sapiens GN=RPS4Y1 PE=1 SV=2"	P22090	RPS4Y1	29 kDa	TRUE	unknown	0	0	0	0
247	TRUE	Empty	GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3	P62826	RAN	24 kDa		unknown	6	6	6	6
248	TRUE	Empty	116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2 PE=1 SV=1	Q15029	EFTUD2	109 kDa	TRUE	unknown	6	10	6	10
249	TRUE	Empty	Protein enabled homolog OS=Homo sapiens GN=ENAH PE=1 SV=2	Q8N8S7	ENAH	67 kDa		unknown	5	11	10	11
250	TRUE	Empty	Uncharacterized protein KIAA1671 OS=Homo sapiens GN=KIAA1671 PE=1 SV=2	Q9BY89	KIAA1671	197 kDa		unknown	9	9	6	10
251	TRUE	Empty	Cluster of Calmodulin-2 OS=Homo sapiens GN=CALM2 PE=1 SV=1 (P0DP24)	P0DP24 [2]	CALM2	17 kDa	TRUE	unknown	7	5	6	7
251.1	TRUE	Empty	    Calmodulin-2 OS=Homo sapiens GN=CALM2 PE=1 SV=1	P0DP24	CALM2	17 kDa	TRUE	unknown	6	5	6	7
251.2	TRUE	Empty	    Calmodulin-like protein 3 OS=Homo sapiens GN=CALML3 PE=1 SV=2	P27482	CALML3	17 kDa	TRUE	unknown	0	0	0	0
252	TRUE	Empty	Purine nucleoside phosphorylase OS=Homo sapiens GN=PNP PE=1 SV=2	P00491	PNP	32 kDa		unknown	4	7	6	8
253	TRUE	Empty	Transferrin receptor protein 1 OS=Homo sapiens GN=TFRC PE=1 SV=2	P02786	TFRC	85 kDa		unknown	8	8	6	9
254	TRUE	Empty	Cluster of Histone H1.2 OS=Homo sapiens GN=HIST1H1C PE=1 SV=2 (P16403)	P16403 [3]	HIST1H1C	21 kDa	TRUE	unknown	5	6	5	7
254.1	TRUE	Empty	    Histone H1.2 OS=Homo sapiens GN=HIST1H1C PE=1 SV=2	P16403	HIST1H1C	21 kDa	TRUE	unknown	5	6	5	6
254.2	TRUE	Empty	    Histone H1.3 OS=Homo sapiens GN=HIST1H1D PE=1 SV=2	P16402	HIST1H1D	22 kDa	TRUE	unknown	4	5	4	6
254.3	TRUE	Empty	    Histone H1t OS=Homo sapiens GN=HIST1H1T PE=2 SV=4	P22492	HIST1H1T	22 kDa	TRUE	unknown	0	0	0	0
255	TRUE	Empty	Multifunctional protein ADE2 OS=Homo sapiens GN=PAICS PE=1 SV=3	P22234	PAICS	47 kDa		unknown	7	9	8	7
256	TRUE	Empty	Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3	P30041	PRDX6	25 kDa		unknown	6	8	6	5
257	TRUE	Empty	Eukaryotic initiation factor 4A-III OS=Homo sapiens GN=EIF4A3 PE=1 SV=4	P38919	EIF4A3	47 kDa	TRUE	unknown	6	9	4	7
258	TRUE	Empty	Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens GN=EIF4G2 PE=1 SV=1	P78344	EIF4G2	102 kDa		unknown	8	9	5	9
259	TRUE	Empty	60S ribosomal protein L18a OS=Homo sapiens GN=RPL18A PE=1 SV=2	Q02543	RPL18A	21 kDa		unknown	8	8	7	7
260	TRUE	Empty	Exportin-2 OS=Homo sapiens GN=CSE1L PE=1 SV=3	P55060	CSE1L	110 kDa		unknown	9	9	5	9
261	TRUE	Empty	Plastin-2 OS=Homo sapiens GN=LCP1 PE=1 SV=6	P13796	LCP1	70 kDa	TRUE	unknown	5	6	7	6
262	TRUE	Empty	Histone H2A type 1 OS=Homo sapiens GN=HIST1H2AG PE=1 SV=2	P0C0S8 (+6)	HIST1H2AG	14 kDa	TRUE	unknown	6	7	6	5
263	TRUE	Empty	AP-2 complex subunit alpha-2 OS=Homo sapiens GN=AP2A2 PE=1 SV=2	O94973	AP2A2	104 kDa	TRUE	unknown	7	8	6	9
264	TRUE	Empty	Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens GN=EIF3I PE=1 SV=1	Q13347	EIF3I	37 kDa		unknown	7	6	6	5
265	TRUE	Empty	EF-hand domain-containing protein D2 OS=Homo sapiens GN=EFHD2 PE=1 SV=1	Q96C19	EFHD2	27 kDa	TRUE	unknown	5	6	5	6
266	TRUE	Empty	RuvB-like 1 OS=Homo sapiens GN=RUVBL1 PE=1 SV=1	Q9Y265	RUVBL1	50 kDa		unknown	7	7	4	8
267	TRUE	Empty	Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3	O94979	SEC31A	133 kDa		unknown	6	3	8	7
268	TRUE	Empty	Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens GN=HNRNPF PE=1 SV=3	P52597	HNRNPF	46 kDa	TRUE	unknown	8	7	5	8
269	TRUE	Empty	F-actin-capping protein subunit alpha-2 OS=Homo sapiens GN=CAPZA2 PE=1 SV=3	P47755	CAPZA2	33 kDa	TRUE	unknown	7	9	7	8
270	TRUE	Empty	CCR4-NOT transcription complex subunit 1 OS=Homo sapiens GN=CNOT1 PE=1 SV=2	A5YKK6	CNOT1	267 kDa		unknown	7	6	6	5
271	TRUE	Empty	BAG family molecular chaperone regulator 3 OS=Homo sapiens GN=BAG3 PE=1 SV=3	O95817	BAG3	62 kDa		unknown	7	9	6	9
272	TRUE	Empty	Importin subunit alpha-1 OS=Homo sapiens GN=KPNA2 PE=1 SV=1	P52292	KPNA2	58 kDa		unknown	5	5	9	6
273	TRUE	Empty	40S ribosomal protein S16 OS=Homo sapiens GN=RPS16 PE=1 SV=2	P62249	RPS16	16 kDa		unknown	6	6	6	7
274	TRUE	Empty	Prohibitin-2 OS=Homo sapiens GN=PHB2 PE=1 SV=2	Q99623	PHB2	33 kDa		unknown	7	6	6	5
275	TRUE	Empty	RuvB-like 2 OS=Homo sapiens GN=RUVBL2 PE=1 SV=3	Q9Y230	RUVBL2	51 kDa		unknown	6	5	5	5
276	TRUE	Empty	Espin OS=Homo sapiens GN=ESPN PE=1 SV=1	B1AK53	ESPN	92 kDa		unknown	6	6	7	6
277	TRUE	Empty	Cluster of Tyrosine-protein kinase CSK OS=Homo sapiens GN=CSK PE=1 SV=1 (P41240)	P41240 [2]	CSK	51 kDa	TRUE	unknown	4	6	7	6
277.1	TRUE	Empty	    Tyrosine-protein kinase CSK OS=Homo sapiens GN=CSK PE=1 SV=1	P41240	CSK	51 kDa	TRUE	unknown	4	6	6	6
277.2	TRUE	Empty	    Megakaryocyte-associated tyrosine-protein kinase OS=Homo sapiens GN=MATK PE=1 SV=1	P42679	MATK	56 kDa	TRUE	unknown	0	0	0	0
278	TRUE	Empty	Actin-related protein 2/3 complex subunit 5-like protein OS=Homo sapiens GN=ARPC5L PE=1 SV=1	Q9BPX5	ARPC5L	17 kDa	TRUE	unknown	6	6	7	3
279	TRUE	Empty	Cluster of General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2 (P78347)	P78347 [2]	GTF2I	112 kDa	TRUE	unknown	12	9	3	4
279.1	TRUE	Empty	    General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2	P78347	GTF2I	112 kDa	TRUE	unknown	11	9	3	4
279.2	TRUE	Empty	    General transcription factor II-I repeat domain-containing protein 2B OS=Homo sapiens GN=GTF2IRD2B PE=1 SV=1	Q6EKJ0	GTF2IRD2B	107 kDa	TRUE	unknown	0	0	0	0
280	TRUE	Empty	Nuclear mitotic apparatus protein 1 OS=Homo sapiens GN=NUMA1 PE=1 SV=2	Q14980	NUMA1	238 kDa		unknown	9	11	3	8
281	TRUE	Empty	E3 ubiquitin-protein ligase TRIM33 OS=Homo sapiens GN=TRIM33 PE=1 SV=3	Q9UPN9	TRIM33	123 kDa		unknown	9	10	0	5
282	TRUE	Empty	Cluster of Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1 (O75131)	O75131 [7]	CPNE3	60 kDa	TRUE	unknown	6	8	7	7
282.1	TRUE	Empty	    Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1	O75131	CPNE3	60 kDa	TRUE	unknown	6	6	5	6
282.2	TRUE	Empty	    Copine-7 OS=Homo sapiens GN=CPNE7 PE=1 SV=1	Q9UBL6	CPNE7	70 kDa	TRUE	unknown	0	0	2	0
282.3	TRUE	Empty	    Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2	Q86YQ8	CPNE8	63 kDa	TRUE	unknown	0	0	0	0
282.4	TRUE	Empty	    Copine-4 OS=Homo sapiens GN=CPNE4 PE=1 SV=1	Q96A23	CPNE4	62 kDa	TRUE	unknown	0	0	0	0
282.5	TRUE	Empty	    Copine-6 OS=Homo sapiens GN=CPNE6 PE=1 SV=3	O95741	CPNE6	62 kDa	TRUE	unknown	0	0	0	0
282.6	TRUE	Empty	    Copine-2 OS=Homo sapiens GN=CPNE2 PE=1 SV=3	Q96FN4	CPNE2	61 kDa	TRUE	unknown	0	0	0	0
282.7	TRUE	Empty	    Copine-9 OS=Homo sapiens GN=CPNE9 PE=1 SV=3	Q8IYJ1	CPNE9	62 kDa	TRUE	unknown	0	0	0	0
283	TRUE	Empty	Cluster of Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens GN=HNRNPC PE=1 SV=4 (P07910)	P07910 [2]	HNRNPC	34 kDa	TRUE	unknown	4	5	6	5
283.1	TRUE	Empty	    Heterogeneous nuclear ribonucleoproteins C1/C2 OS=Homo sapiens GN=HNRNPC PE=1 SV=4	P07910	HNRNPC	34 kDa	TRUE	unknown	4	5	6	5
283.2	TRUE	Empty	    Heterogeneous nuclear ribonucleoprotein C-like 1 OS=Homo sapiens GN=HNRNPCL1 PE=1 SV=1	O60812	HNRNPCL1	32 kDa	TRUE	unknown	0	0	0	0
284	TRUE	Empty	Splicing factor U2AF 65 kDa subunit OS=Homo sapiens GN=U2AF2 PE=1 SV=4	P26368	U2AF2	54 kDa		unknown	7	7	4	8
285	TRUE	Empty	Elongation factor 1-gamma OS=Homo sapiens GN=EEF1G PE=1 SV=3	P26641	EEF1G	50 kDa		unknown	8	8	6	6
286	TRUE	Empty	"Cluster of Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens GN=TMPO PE=1 SV=2 (P42167)"	P42167 [2]	TMPO	51 kDa	TRUE	unknown	5	5	6	7
286.1	TRUE	Empty	"    Lamina-associated polypeptide 2, isoforms beta/gamma OS=Homo sapiens GN=TMPO PE=1 SV=2"	P42167	TMPO	51 kDa	TRUE	unknown	5	5	6	6
286.2	TRUE	Empty	"    Lamina-associated polypeptide 2, isoform alpha OS=Homo sapiens GN=TMPO PE=1 SV=2"	P42166	TMPO	75 kDa	TRUE	unknown	4	0	5	6
287	TRUE	Empty	Cysteine-rich protein 2 OS=Homo sapiens GN=CRIP2 PE=1 SV=1	P52943	CRIP2	22 kDa		unknown	5	5	5	6
288	TRUE	Empty	Cluster of Ephrin type-B receptor 4 OS=Homo sapiens GN=EPHB4 PE=1 SV=2 (P54760)	P54760 [4]	EPHB4	108 kDa	TRUE	unknown	6	4	9	7
288.1	TRUE	Empty	    Ephrin type-B receptor 4 OS=Homo sapiens GN=EPHB4 PE=1 SV=2	P54760	EPHB4	108 kDa	TRUE	unknown	6	4	8	6
288.2	TRUE	Empty	    Ephrin type-B receptor 3 OS=Homo sapiens GN=EPHB3 PE=1 SV=2	P54753	EPHB3	110 kDa	TRUE	unknown	0	0	0	0
288.3	TRUE	Empty	    Ephrin type-A receptor 5 OS=Homo sapiens GN=EPHA5 PE=1 SV=3	P54756	EPHA5	115 kDa	TRUE	unknown	0	0	0	0
288.4	TRUE	Empty	    Ephrin type-A receptor 8 OS=Homo sapiens GN=EPHA8 PE=1 SV=2	P29322	EPHA8	111 kDa	TRUE	unknown	0	0	0	0
289	TRUE	Empty	Cluster of Alpha-centractin OS=Homo sapiens GN=ACTR1A PE=1 SV=1 (P61163)	P61163 [2]	ACTR1A	43 kDa	TRUE	unknown	6	6	8	6
289.1	TRUE	Empty	    Alpha-centractin OS=Homo sapiens GN=ACTR1A PE=1 SV=1	P61163	ACTR1A	43 kDa	TRUE	unknown	5	5	8	4
289.2	TRUE	Empty	    Beta-centractin OS=Homo sapiens GN=ACTR1B PE=1 SV=1	P42025	ACTR1B	42 kDa	TRUE	unknown	0	0	0	3
290	TRUE	Empty	Cluster of Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Homo sapiens GN=PPP3CA PE=1 SV=1 (Q08209)	Q08209 [3]	PPP3CA	59 kDa	TRUE	unknown	8	8	7	7
290.1	TRUE	Empty	    Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Homo sapiens GN=PPP3CA PE=1 SV=1	Q08209	PPP3CA	59 kDa	TRUE	unknown	7	7	7	7
290.2	TRUE	Empty	    Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform OS=Homo sapiens GN=PPP3CC PE=1 SV=3	P48454	PPP3CC	58 kDa	TRUE	unknown	0	0	0	0
290.3	TRUE	Empty	    Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform OS=Homo sapiens GN=PPP3CB PE=1 SV=2	P16298	PPP3CB	59 kDa	TRUE	unknown	0	0	0	0
291	TRUE	Empty	Ankycorbin OS=Homo sapiens GN=RAI14 PE=1 SV=2	Q9P0K7	RAI14	110 kDa		unknown	7	5	5	8
292	TRUE	Empty	Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1	Q9UBC2	EPS15L1	94 kDa		unknown	5	10	4	5
293	TRUE	Empty	Cluster of Serine/threonine-protein kinase PAK 4 OS=Homo sapiens GN=PAK4 PE=1 SV=1 (O96013)	O96013 [2]	PAK4	64 kDa	TRUE	unknown	6	5	9	6
293.1	TRUE	Empty	    Serine/threonine-protein kinase PAK 4 OS=Homo sapiens GN=PAK4 PE=1 SV=1	O96013	PAK4	64 kDa	TRUE	unknown	5	5	8	6
293.2	TRUE	Empty	    Serine/threonine-protein kinase PAK 6 OS=Homo sapiens GN=PAK6 PE=1 SV=1	Q9NQU5	PAK6	75 kDa	TRUE	unknown	0	0	2	0
294	TRUE	Empty	Cluster of BTB/POZ domain-containing protein KCTD3 OS=Homo sapiens GN=KCTD3 PE=1 SV=2 (Q9Y597)	Q9Y597 [2]	KCTD3	89 kDa	TRUE	unknown	7	6	6	10
294.1	TRUE	Empty	    BTB/POZ domain-containing protein KCTD3 OS=Homo sapiens GN=KCTD3 PE=1 SV=2	Q9Y597	KCTD3	89 kDa	TRUE	unknown	7	6	6	9
294.2	TRUE	Empty	    SH3KBP1-binding protein 1 OS=Homo sapiens GN=SHKBP1 PE=1 SV=2	Q8TBC3	SHKBP1	76 kDa	TRUE	unknown	0	0	0	0
295	TRUE	Empty	Adenosylhomocysteinase OS=Homo sapiens GN=AHCY PE=1 SV=4	P23526	AHCY	48 kDa		unknown	3	5	5	8
296	TRUE	Empty	Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens GN=SND1 PE=1 SV=1	Q7KZF4	SND1	102 kDa		unknown	4	8	6	8
