#	Visible?	Starred?	Identified Proteins (1976)	Accession Number	Alternate ID	Molecular Weight	Protein Grouping Ambiguity	Taxonomy	1	2	3	4	5	6	7	8	9
320	TRUE	Empty	T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1	P48643	CCT5	60 kDa		unknown	6	9	10	1	2	3	0	4	1
321	TRUE	Empty	Cluster of SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens GN=SMARCA5 PE=1 SV=1 (O60264)	O60264 [2]	SMARCA5	122 kDa	TRUE	unknown	9	9	8	1	9	0	6	13	0
321.1	TRUE	Empty	    SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 5 OS=Homo sapiens GN=SMARCA5 PE=1 SV=1	O60264	SMARCA5	122 kDa	TRUE	unknown	8	9	7	1	8	0	5	13	0
321.2	TRUE	Empty	    Probable global transcription activator SNF2L1 OS=Homo sapiens GN=SMARCA1 PE=1 SV=2	P28370	SMARCA1	123 kDa	TRUE	unknown	2	0	0	0	2	0	0	0	0
322	TRUE	Empty	Argininosuccinate synthase OS=Homo sapiens GN=ASS1 PE=1 SV=2	P00966	ASS1	47 kDa		unknown	13	5	8	0	1	3	5	1	0
323	TRUE	Empty	Periplakin OS=Homo sapiens GN=PPL PE=1 SV=4	O60437	PPL	205 kDa		unknown	10	14	11	2	0	0	0	1	0
324	TRUE	Empty	NEDD4-binding protein 3 OS=Homo sapiens GN=N4BP3 PE=1 SV=3	O15049	N4BP3	60 kDa		unknown	13	11	11	0	0	2	0	1	0
325	TRUE	Empty	Protein Shroom2 OS=Homo sapiens GN=SHROOM2 PE=1 SV=1	Q13796	SHROOM2	176 kDa	TRUE	unknown	13	14	6	0	1	0	0	0	1
326	TRUE	Empty	Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens GN=SLC25A11 PE=1 SV=3	Q02978	SLC25A11	34 kDa		unknown	9	11	13	0	0	0	1	0	0
327	TRUE	Empty	Plakophilin-4 OS=Homo sapiens GN=PKP4 PE=1 SV=2	Q99569	PKP4	132 kDa	TRUE	unknown	18	11	9	0	0	0	0	0	0
328	TRUE	Empty	Cluster of 60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2 (P40429)	P40429 [2]	RPL13A	24 kDa	TRUE	unknown	9	7	8	4	5	6	6	5	6
328.1	TRUE	Empty	    60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2	P40429	RPL13A	24 kDa	TRUE	unknown	8	7	8	4	5	6	6	5	6
328.2	TRUE	Empty	    Putative 60S ribosomal protein L13a protein RPL13AP3 OS=Homo sapiens GN=RPL13AP3 PE=5 SV=1	Q6NVV1	RPL13AP3	12 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
329	TRUE	Empty	Stress-induced-phosphoprotein 1 OS=Homo sapiens GN=STIP1 PE=1 SV=1	P31948	STIP1	63 kDa		unknown	6	4	4	2	4	2	3	4	2
330	TRUE	Empty	Histone H1x OS=Homo sapiens GN=H1FX PE=1 SV=1	Q92522	H1FX	22 kDa		unknown	6	3	5	2	2	3	4	4	4
331	TRUE	Empty	DnaJ homolog subfamily A member 1 OS=Homo sapiens GN=DNAJA1 PE=1 SV=2	P31689	DNAJA1	45 kDa	TRUE	unknown	4	4	6	4	10	2	6	7	1
332	TRUE	Empty	Eukaryotic translation initiation factor 3 subunit I OS=Homo sapiens GN=EIF3I PE=1 SV=1	Q13347	EIF3I	37 kDa		unknown	7	6	10	0	0	3	4	4	3
333	TRUE	Empty	Cluster of 60S ribosomal protein L26-like 1 OS=Homo sapiens GN=RPL26L1 PE=1 SV=1 (Q9UNX3)	Q9UNX3 [2]	RPL26L1	17 kDa	TRUE	unknown	3	3	6	4	3	2	3	5	5
333.1	TRUE	Empty	    60S ribosomal protein L26-like 1 OS=Homo sapiens GN=RPL26L1 PE=1 SV=1	Q9UNX3	RPL26L1	17 kDa	TRUE	unknown	3	3	5	4	3	2	3	5	5
333.2	TRUE	Empty	    60S ribosomal protein L26 OS=Homo sapiens GN=RPL26 PE=1 SV=1	P61254	RPL26	17 kDa	TRUE	unknown	3	3	5	3	3	2	3	4	4
334	TRUE	Empty	Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens GN=NUDT21 PE=1 SV=1	O43809	NUDT21	26 kDa		unknown	2	1	3	1	3	5	9	6	4
335	TRUE	Empty	Peroxiredoxin-6 OS=Homo sapiens GN=PRDX6 PE=1 SV=3	P30041	PRDX6	25 kDa		unknown	10	6	6	2	2	1	5	4	1
336	TRUE	Empty	Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4	O00299	CLIC1	27 kDa	TRUE	unknown	6	10	8	1	3	1	2	3	0
337	TRUE	Empty	Nucleoside diphosphate kinase B OS=Homo sapiens GN=NME2 PE=1 SV=1	P22392	NME2	17 kDa	TRUE	unknown	7	6	6	3	1	2	4	4	1
338	TRUE	Empty	Protein disulfide-isomerase OS=Homo sapiens GN=P4HB PE=1 SV=3	P07237	P4HB	57 kDa		unknown	10	6	9	1	2	0	1	0	1
339	TRUE	Empty	pre-rRNA processing protein FTSJ3 OS=Homo sapiens GN=FTSJ3 PE=1 SV=2	Q8IY81	FTSJ3	97 kDa		unknown	0	0	0	10	0	0	15	7	9
340	TRUE	Empty	60S ribosomal protein L27 OS=Homo sapiens GN=RPL27 PE=1 SV=2	P61353	RPL27	16 kDa		unknown	2	2	3	3	6	3	3	5	4
341	TRUE	Empty	60S ribosomal protein L28 OS=Homo sapiens GN=RPL28 PE=1 SV=3	P46779	RPL28	16 kDa		unknown	5	4	5	3	3	4	4	4	4
342	TRUE	Empty	60S ribosomal protein L12 OS=Homo sapiens GN=RPL12 PE=1 SV=1	P30050	RPL12	18 kDa		unknown	4	6	5	1	3	3	3	2	2
343	TRUE	Empty	Splicing factor U2AF 35 kDa subunit OS=Homo sapiens GN=U2AF1 PE=1 SV=3	Q01081	U2AF1	28 kDa		unknown	4	5	3	1	5	3	7	5	2
344	TRUE	Empty	Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3	O75533	SF3B1	146 kDa		unknown	5	6	6	0	6	0	3	16	1
345	TRUE	Empty	Prolow-density lipoprotein receptor-related protein 1 OS=Homo sapiens GN=LRP1 PE=1 SV=2	Q07954	LRP1	505 kDa		unknown	0	2	4	5	8	0	3	6	10
346	TRUE	Empty	"Keratin, type II cuticular Hb2 OS=Homo sapiens GN=KRT82 PE=1 SV=3"	Q9NSB4	KRT82	57 kDa		unknown	6	10	6	2	2	2	5	3	2
347	TRUE	Empty	eIF-2-alpha kinase activator GCN1 OS=Homo sapiens GN=GCN1 PE=1 SV=6	Q92616	GCN1	293 kDa		unknown	4	9	14	0	0	5	1	4	0
348	TRUE	Empty	Cluster of Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1 (Q9NZM1)	Q9NZM1 [2]	MYOF	235 kDa	TRUE	unknown	9	12	8	1	0	0	1	0	0
348.1	TRUE	Empty	    Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1	Q9NZM1	MYOF	235 kDa	TRUE	unknown	9	11	8	1	0	0	1	0	0
348.2	TRUE	Empty	    Dysferlin OS=Homo sapiens GN=DYSF PE=1 SV=1	O75923	DYSF	237 kDa	TRUE	unknown	0	3	0	0	0	0	0	0	0
349	TRUE	Empty	"Phosphate carrier protein, mitochondrial OS=Homo sapiens GN=SLC25A3 PE=1 SV=2"	Q00325	SLC25A3	40 kDa		unknown	8	10	11	1	0	0	0	0	0
350	TRUE	Empty	"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein OS=Homo sapiens GN=PREX1 PE=1 SV=3"	Q8TCU6	PREX1	186 kDa	TRUE	unknown	7	17	8	0	0	0	0	1	1
351	TRUE	Empty	Cluster of Retinoic acid receptor RXR-alpha OS=Homo sapiens GN=RXRA PE=1 SV=1 (P19793)	P19793 [2]	RXRA	51 kDa	TRUE	unknown	0	1	0	0	13	0	4	12	0
351.1	TRUE	Empty	    Retinoic acid receptor RXR-alpha OS=Homo sapiens GN=RXRA PE=1 SV=1	P19793	RXRA	51 kDa	TRUE	unknown	0	1	0	0	12	0	3	9	0
351.2	TRUE	Empty	    Retinoic acid receptor RXR-beta OS=Homo sapiens GN=RXRB PE=1 SV=2	P28702	RXRB	57 kDa	TRUE	unknown	0	0	0	0	5	0	2	7	0
352	TRUE	Empty	"Alanine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=AARS PE=1 SV=2"	P49588	AARS	107 kDa		unknown	14	8	8	0	0	0	0	1	0
353	TRUE	Empty	Coronin-1C OS=Homo sapiens GN=CORO1C PE=1 SV=1	Q9ULV4	CORO1C	53 kDa	TRUE	unknown	9	10	11	0	0	0	0	0	0
354	TRUE	Empty	40S ribosomal protein S6 OS=Homo sapiens GN=RPS6 PE=1 SV=1	P62753	RPS6	29 kDa		unknown	3	3	4	3	4	5	4	4	4
355	TRUE	Empty	Cluster of 40S ribosomal protein S10 OS=Homo sapiens GN=RPS10 PE=1 SV=1 (P46783)	P46783 [2]	RPS10	19 kDa	TRUE	unknown	4	4	5	2	4	4	3	3	2
355.1	TRUE	Empty	    40S ribosomal protein S10 OS=Homo sapiens GN=RPS10 PE=1 SV=1	P46783	RPS10	19 kDa	TRUE	unknown	4	4	5	2	4	3	3	3	2
355.2	TRUE	Empty	    Putative 40S ribosomal protein S10-like OS=Homo sapiens GN=RPS10P5 PE=5 SV=1	Q9NQ39	RPS10P5	20 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
356	TRUE	Empty	60S ribosomal protein L19 OS=Homo sapiens GN=RPL19 PE=1 SV=1	P84098	RPL19	23 kDa		unknown	4	7	5	1	4	3	3	6	3
357	TRUE	Empty	Splicing factor U2AF 65 kDa subunit OS=Homo sapiens GN=U2AF2 PE=1 SV=4	P26368	U2AF2	54 kDa		unknown	2	4	4	1	5	1	7	8	1
358	TRUE	Empty	Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens GN=HNRNPA0 PE=1 SV=1	Q13151	HNRNPA0	31 kDa		unknown	2	3	3	2	4	3	6	5	6
359	TRUE	Empty	60S ribosomal protein L10 OS=Homo sapiens GN=RPL10 PE=1 SV=4	P27635	RPL10	25 kDa		unknown	7	7	6	0	2	3	3	6	3
360	TRUE	Empty	Transportin-1 OS=Homo sapiens GN=TNPO1 PE=1 SV=2	Q92973	TNPO1	102 kDa	TRUE	unknown	7	6	7	0	3	0	2	7	1
361	TRUE	Empty	Adenosylhomocysteinase OS=Homo sapiens GN=AHCY PE=1 SV=4	P23526	AHCY	48 kDa		unknown	10	3	4	1	3	0	5	3	0
362	TRUE	Empty	Dynactin subunit 3 OS=Homo sapiens GN=DCTN3 PE=1 SV=1	O75935	DCTN3	21 kDa		unknown	1	2	0	0	4	4	7	5	6
363	TRUE	Empty	Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3	P00558	PGK1	45 kDa		unknown	10	6	9	0	1	0	3	3	0
364	TRUE	Empty	Nucleus accumbens-associated protein 1 OS=Homo sapiens GN=NACC1 PE=1 SV=1	Q96RE7	NACC1	57 kDa		unknown	0	4	0	2	10	0	4	9	0
365	TRUE	Empty	LIM and SH3 domain protein 1 OS=Homo sapiens GN=LASP1 PE=1 SV=2	Q14847	LASP1	30 kDa		unknown	7	11	9	0	0	0	1	1	0
366	TRUE	Empty	C-terminal-binding protein 2 OS=Homo sapiens GN=CTBP2 PE=1 SV=1	P56545	CTBP2	49 kDa	TRUE	unknown	0	3	0	1	13	0	6	10	0
367	TRUE	Empty	M-phase phosphoprotein 9 OS=Homo sapiens GN=MPHOSPH9 PE=1 SV=4	Q99550	MPHOSPH9	133 kDa		unknown	0	0	0	0	9	13	3	0	5
368	TRUE	Empty	Unconventional myosin-XVIIIa OS=Homo sapiens GN=MYO18A PE=1 SV=3	Q92614	MYO18A	233 kDa		unknown	7	13	9	0	0	0	3	0	0
369	TRUE	Empty	Cluster of Protein SET OS=Homo sapiens GN=SET PE=1 SV=3 (Q01105)	Q01105 [2]	SET	33 kDa	TRUE	unknown	3	3	2	2	6	2	3	6	3
369.1	TRUE	Empty	    Protein SET OS=Homo sapiens GN=SET PE=1 SV=3	Q01105	SET	33 kDa	TRUE	unknown	3	3	2	1	6	2	3	6	2
369.2	TRUE	Empty	    Protein SETSIP OS=Homo sapiens GN=SETSIP PE=1 SV=1	P0DME0	SETSIP	35 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
370	TRUE	Empty	Eukaryotic translation initiation factor 2 subunit 1 OS=Homo sapiens GN=EIF2S1 PE=1 SV=3	P05198	EIF2S1	36 kDa		unknown	5	5	6	1	3	3	2	5	2
371	TRUE	Empty	THO complex subunit 4 OS=Homo sapiens GN=ALYREF PE=1 SV=3	Q86V81	ALYREF	27 kDa		unknown	5	3	4	1	5	1	3	6	2
372	TRUE	Empty	Cluster of Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1 (O75131)	O75131 [7]	CPNE3	60 kDa	TRUE	unknown	6	7	6	2	3	5	4	3	1
372.1	TRUE	Empty	    Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1	O75131	CPNE3	60 kDa	TRUE	unknown	6	7	6	1	2	2	4	3	1
372.2	TRUE	Empty	    Copine-4 OS=Homo sapiens GN=CPNE4 PE=1 SV=1	Q96A23	CPNE4	62 kDa	TRUE	unknown	0	0	0	0	0	3	0	0	0
372.3	TRUE	Empty	    Copine-2 OS=Homo sapiens GN=CPNE2 PE=1 SV=3	Q96FN4	CPNE2	61 kDa	TRUE	unknown	0	0	0	1	0	0	0	0	0
372.4	TRUE	Empty	    Copine-8 OS=Homo sapiens GN=CPNE8 PE=1 SV=2	Q86YQ8	CPNE8	63 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
372.5	TRUE	Empty	    Copine-7 OS=Homo sapiens GN=CPNE7 PE=1 SV=1	Q9UBL6	CPNE7	70 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
372.6	TRUE	Empty	    Copine-9 OS=Homo sapiens GN=CPNE9 PE=1 SV=3	Q8IYJ1	CPNE9	62 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
372.7	TRUE	Empty	    Copine-5 OS=Homo sapiens GN=CPNE5 PE=1 SV=2	Q9HCH3	CPNE5	66 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
373	TRUE	Empty	Cluster of Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2 (P51148)	P51148 [3]	RAB5C	23 kDa	TRUE	unknown	8	8	6	0	1	2	1	2	1
373.1	TRUE	Empty	    Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2	P51148	RAB5C	23 kDa	TRUE	unknown	5	5	4	0	1	2	1	2	1
373.2	TRUE	Empty	    Ras-related protein Rab-5A OS=Homo sapiens GN=RAB5A PE=1 SV=2	P20339	RAB5A	24 kDa	TRUE	unknown	3	4	2	0	1	1	1	1	1
373.3	TRUE	Empty	    Ras-related protein Rab-5B OS=Homo sapiens GN=RAB5B PE=1 SV=1	P61020	RAB5B	24 kDa	TRUE	unknown	0	3	2	0	0	0	0	0	0
374	TRUE	Empty	Cluster of High mobility group protein B1 OS=Homo sapiens GN=HMGB1 PE=1 SV=3 (P09429)	P09429 [2]	HMGB1	25 kDa	TRUE	unknown	3	4	5	3	4	0	5	5	2
374.1	TRUE	Empty	    High mobility group protein B1 OS=Homo sapiens GN=HMGB1 PE=1 SV=3	P09429	HMGB1	25 kDa	TRUE	unknown	2	4	5	3	4	0	5	5	2
374.2	TRUE	Empty	    Putative high mobility group protein B1-like 1 OS=Homo sapiens GN=HMGB1P1 PE=5 SV=1	B2RPK0	HMGB1P1	24 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
375	TRUE	Empty	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1 OS=Homo sapiens GN=SMARCB1 PE=1 SV=2	Q12824	SMARCB1	44 kDa		unknown	3	3	0	1	12	0	6	9	0
376	TRUE	Empty	C-terminal-binding protein 1 OS=Homo sapiens GN=CTBP1 PE=1 SV=2	Q13363	CTBP1	48 kDa	TRUE	unknown	1	3	0	1	10	0	5	7	0
377	TRUE	Empty	Allograft inflammatory factor 1-like OS=Homo sapiens GN=AIF1L PE=1 SV=1	Q9BQI0	AIF1L	17 kDa		unknown	8	9	8	3	0	0	0	0	0
378	TRUE	Empty	Mediator of RNA polymerase II transcription subunit 24 OS=Homo sapiens GN=MED24 PE=1 SV=1	O75448	MED24	110 kDa		unknown	0	1	0	0	20	0	1	8	0
379	TRUE	Empty	Vasodilator-stimulated phosphoprotein OS=Homo sapiens GN=VASP PE=1 SV=3	P50552	VASP	40 kDa		unknown	8	10	9	0	0	0	1	0	0
380	TRUE	Empty	14-3-3 protein sigma OS=Homo sapiens GN=SFN PE=1 SV=1	P31947	SFN	28 kDa	TRUE	unknown	0	9	9	0	0	0	0	0	0
381	TRUE	Empty	60S ribosomal protein L27a OS=Homo sapiens GN=RPL27A PE=1 SV=2	P46776	RPL27A	17 kDa		unknown	3	3	2	3	3	3	3	3	3
382	TRUE	Empty	ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=2	Q92499	DDX1	82 kDa		unknown	1	1	1	1	4	1	8	5	5
383	TRUE	Empty	Serine/arginine-rich splicing factor 5 OS=Homo sapiens GN=SRSF5 PE=1 SV=1	Q13243	SRSF5	31 kDa	TRUE	unknown	4	3	2	1	4	3	4	5	2
384	TRUE	Empty	60S ribosomal protein L32 OS=Homo sapiens GN=RPL32 PE=1 SV=2	P62910	RPL32	16 kDa		unknown	3	5	2	0	5	3	2	3	3
385	TRUE	Empty	Nucleoside diphosphate kinase A OS=Homo sapiens GN=NME1 PE=1 SV=1	P15531	NME1	17 kDa	TRUE	unknown	6	3	5	4	2	3	6	4	1
386	TRUE	Empty	RNA-binding protein with serine-rich domain 1 OS=Homo sapiens GN=RNPS1 PE=1 SV=1	Q15287	RNPS1	34 kDa		unknown	5	5	4	0	2	1	4	6	2
387	TRUE	Empty	E3 ubiquitin/ISG15 ligase TRIM25 OS=Homo sapiens GN=TRIM25 PE=1 SV=2	Q14258	TRIM25	71 kDa		unknown	7	7	7	0	1	5	0	3	1
388	TRUE	Empty	Hepatoma-derived growth factor OS=Homo sapiens GN=HDGF PE=1 SV=1	P51858	HDGF	27 kDa	TRUE	unknown	8	4	3	1	7	1	3	7	0
389	TRUE	Empty	60S acidic ribosomal protein P2 OS=Homo sapiens GN=RPLP2 PE=1 SV=1	P05387	RPLP2	12 kDa	TRUE	unknown	6	7	5	0	1	2	1	3	1
390	TRUE	Empty	Eukaryotic translation initiation factor 3 subunit A OS=Homo sapiens GN=EIF3A PE=1 SV=1	Q14152	EIF3A	167 kDa		unknown	9	8	9	0	0	0	1	4	1
391	TRUE	Empty	DNA topoisomerase 2-beta OS=Homo sapiens GN=TOP2B PE=1 SV=3	Q02880	TOP2B	183 kDa	TRUE	unknown	5	4	8	0	2	0	6	6	1
392	TRUE	Empty	Partitioning defective 3 homolog OS=Homo sapiens GN=PARD3 PE=1 SV=2	Q8TEW0	PARD3	151 kDa		unknown	5	14	7	0	2	1	0	0	0
393	TRUE	Empty	Lethal(2) giant larvae protein homolog 2 OS=Homo sapiens GN=LLGL2 PE=1 SV=2	Q6P1M3	LLGL2	113 kDa		unknown	13	8	6	0	2	0	0	1	0
394	TRUE	Empty	Nucleolar protein 56 OS=Homo sapiens GN=NOP56 PE=1 SV=4	O00567	NOP56	66 kDa		unknown	0	0	0	8	0	0	13	4	7
395	TRUE	Empty	DNA-binding protein SMUBP-2 OS=Homo sapiens GN=IGHMBP2 PE=1 SV=3	P38935	IGHMBP2	109 kDa		unknown	0	0	0	0	0	1	14	3	10
396	TRUE	Empty	Drebrin-like protein OS=Homo sapiens GN=DBNL PE=1 SV=1	Q9UJU6	DBNL	48 kDa		unknown	9	8	9	0	0	0	0	0	0
397	TRUE	Empty	60S ribosomal protein L35 OS=Homo sapiens GN=RPL35 PE=1 SV=2	P42766	RPL35	15 kDa		unknown	3	4	4	1	2	2	3	4	2
398	TRUE	Empty	60S ribosomal protein L5 OS=Homo sapiens GN=RPL5 PE=1 SV=3	P46777	RPL5	34 kDa		unknown	4	5	5	1	5	5	3	5	4
399	TRUE	Empty	Cluster of ELAV-like protein 1 OS=Homo sapiens GN=ELAVL1 PE=1 SV=2 (Q15717)	Q15717 [3]	ELAVL1	36 kDa	TRUE	unknown	3	3	2	0	5	5	5	4	2
399.1	TRUE	Empty	    ELAV-like protein 1 OS=Homo sapiens GN=ELAVL1 PE=1 SV=2	Q15717	ELAVL1	36 kDa	TRUE	unknown	3	3	2	0	5	5	5	4	2
399.2	TRUE	Empty	    ELAV-like protein 2 OS=Homo sapiens GN=ELAVL2 PE=1 SV=2	Q12926	ELAVL2	40 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
399.3	TRUE	Empty	    ELAV-like protein 4 OS=Homo sapiens GN=ELAVL4 PE=1 SV=2	P26378	ELAVL4	42 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
400	TRUE	Empty	Low-density lipoprotein receptor-related protein 1B OS=Homo sapiens GN=LRP1B PE=1 SV=2	Q9NZR2	LRP1B	515 kDa		unknown	4	4	1	5	3	2	5	4	7
401	TRUE	Empty	Importin subunit alpha-1 OS=Homo sapiens GN=KPNA2 PE=1 SV=1	P52292	KPNA2	58 kDa		unknown	5	7	3	0	4	3	0	7	1
402	TRUE	Empty	Leucine-rich repeat-containing protein 59 OS=Homo sapiens GN=LRRC59 PE=1 SV=1	Q96AG4	LRRC59	35 kDa		unknown	4	5	8	0	0	2	3	5	3
403	TRUE	Empty	Cluster of Transcription factor AP-2 gamma OS=Homo sapiens GN=TFAP2C PE=1 SV=1 (Q92754)	Q92754 [4]	TFAP2C	49 kDa	TRUE	unknown	0	3	0	2	8	0	4	9	0
403.1	TRUE	Empty	    Transcription factor AP-2 gamma OS=Homo sapiens GN=TFAP2C PE=1 SV=1	Q92754	TFAP2C	49 kDa	TRUE	unknown	0	3	0	2	7	0	3	8	0
403.2	TRUE	Empty	    Transcription factor AP-2-alpha OS=Homo sapiens GN=TFAP2A PE=1 SV=1	P05549	TFAP2A	48 kDa	TRUE	unknown	0	0	0	2	5	0	0	5	0
403.3	TRUE	Empty	    Transcription factor AP-2-beta OS=Homo sapiens GN=TFAP2B PE=1 SV=2	Q92481	TFAP2B	50 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
403.4	TRUE	Empty	    Transcription factor AP-2-delta OS=Homo sapiens GN=TFAP2D PE=1 SV=1	Q7Z6R9	TFAP2D	50 kDa	TRUE	unknown	0	0	0	1	0	0	2	0	0
404	TRUE	Empty	Phenylalanine--tRNA ligase alpha subunit OS=Homo sapiens GN=FARSA PE=1 SV=3	Q9Y285	FARSA	58 kDa		unknown	7	7	9	0	0	2	0	2	0
405	TRUE	Empty	T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7 PE=1 SV=2	Q99832	CCT7	59 kDa		unknown	7	9	9	0	2	0	0	5	1
406	TRUE	Empty	Zyxin OS=Homo sapiens GN=ZYX PE=1 SV=1	Q15942	ZYX	61 kDa		unknown	13	9	5	0	0	0	0	0	0
407	TRUE	Empty	Unconventional myosin-Id OS=Homo sapiens GN=MYO1D PE=1 SV=2	O94832	MYO1D	116 kDa		unknown	9	10	12	0	0	0	0	0	0
408	TRUE	Empty	Melanophilin OS=Homo sapiens GN=MLPH PE=1 SV=1	Q9BV36	MLPH	66 kDa		unknown	7	13	6	0	0	0	0	0	0
409	TRUE	Empty	Eukaryotic translation initiation factor 4B OS=Homo sapiens GN=EIF4B PE=1 SV=2	P23588	EIF4B	69 kDa		unknown	4	5	4	1	3	3	4	2	3
410	TRUE	Empty	40S ribosomal protein S25 OS=Homo sapiens GN=RPS25 PE=1 SV=1	P62851	RPS25	14 kDa		unknown	4	3	3	1	2	0	4	4	3
411	TRUE	Empty	Cluster of RNA-binding protein 4 OS=Homo sapiens GN=RBM4 PE=1 SV=1 (Q9BWF3)	Q9BWF3 [2]	RBM4	40 kDa	TRUE	unknown	4	2	3	1	4	4	2	5	4
411.1	TRUE	Empty	    RNA-binding protein 4 OS=Homo sapiens GN=RBM4 PE=1 SV=1	Q9BWF3	RBM4	40 kDa	TRUE	unknown	4	2	3	1	4	3	2	5	4
411.2	TRUE	Empty	    RNA-binding protein 4B OS=Homo sapiens GN=RBM4B PE=1 SV=1	Q9BQ04	RBM4B	40 kDa	TRUE	unknown	0	0	0	0	0	0	0	0	0
412	TRUE	Empty	Cysteine-rich protein 2 OS=Homo sapiens GN=CRIP2 PE=1 SV=1	P52943	CRIP2	22 kDa		unknown	5	4	4	0	5	2	2	1	1
413	TRUE	Empty	Heterogeneous nuclear ribonucleoprotein D-like OS=Homo sapiens GN=HNRNPDL PE=1 SV=3	O14979	HNRNPDL	46 kDa	TRUE	unknown	2	2	4	0	5	3	5	6	3
414	TRUE	Empty	Splicing factor 3B subunit 2 OS=Homo sapiens GN=SF3B2 PE=1 SV=2	Q13435	SF3B2	100 kDa		unknown	5	3	6	0	2	0	2	9	1
415	TRUE	Empty	60S ribosomal protein L35a OS=Homo sapiens GN=RPL35A PE=1 SV=2	P18077	RPL35A	13 kDa		unknown	0	1	1	4	4	4	3	3	4
416	TRUE	Empty	Nucleolar GTP-binding protein 1 OS=Homo sapiens GN=GTPBP4 PE=1 SV=3	Q9BZE4	GTPBP4	74 kDa		unknown	2	1	2	6	0	0	6	7	4
417	TRUE	Empty	Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2	Q9Y2W1	THRAP3	109 kDa		unknown	6	4	5	0	1	2	5	4	4
418	TRUE	Empty	Nucleolar protein 58 OS=Homo sapiens GN=NOP58 PE=1 SV=1	Q9Y2X3	NOP58	60 kDa		unknown	1	0	0	5	0	2	9	7	7
419	TRUE	Empty	Septin-7 OS=Homo sapiens GN=SEPT7 PE=1 SV=2	Q16181	Sep-07	51 kDa		unknown	7	7	8	0	0	2	1	2	0
420	TRUE	Empty	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens GN=DDOST PE=1 SV=4	P39656	DDOST	51 kDa		unknown	7	6	10	0	0	0	1	1	0
421	TRUE	Empty	Complement C3 OS=Homo sapiens GN=C3 PE=1 SV=2	P01024	C3	187 kDa		unknown	0	0	0	7	6	6	6	0	0
422	TRUE	Empty	Transcription intermediary factor 1-alpha OS=Homo sapiens GN=TRIM24 PE=1 SV=3	O15164	TRIM24	117 kDa	TRUE	unknown	0	1	0	0	11	0	2	13	3
423	TRUE	Empty	CREB-regulated transcription coactivator 2 OS=Homo sapiens GN=CRTC2 PE=1 SV=2	Q53ET0	CRTC2	73 kDa		unknown	0	1	0	0	15	0	2	13	0
424	TRUE	Empty	Zinc finger protein 185 OS=Homo sapiens GN=ZNF185 PE=1 SV=3	O15231	ZNF185	74 kDa		unknown	8	12	6	0	0	0	0	0	0
425	TRUE	Empty	Actin-related protein 2/3 complex subunit 5-like protein OS=Homo sapiens GN=ARPC5L PE=1 SV=1	Q9BPX5	ARPC5L	17 kDa	TRUE	unknown	9	9	10	0	0	0	0	0	0
426	TRUE	Empty	Epidermal growth factor receptor substrate 15-like 1 OS=Homo sapiens GN=EPS15L1 PE=1 SV=1	Q9UBC2	EPS15L1	94 kDa		unknown	12	5	8	0	0	0	0	0	0
